Stock,annualized_vol,downside_vol,max_drawdown,vol_clustering,autocorr_1d,autocorr_5d,hurst,momentum_strength,beta_to_vnindex,skewness,kurtosis,var_5,cvar_5,limit_hit,trend_change_freq
VGT,0.48774267071856603,0.3384934767231829,-0.760655737704918,0.9592699840525488,0.10387915343455537,0.034529673841919524,,0.0050732609757806295,,0.2516426017353638,4.5087782721410585,-0.043165715863084264,-0.07013300985180058,0.0415944540727903,0.024826789838337183
VHC,0.4486862772280897,0.3963839179138381,-0.8174532502226179,0.9209092561503119,0.0655400353965626,-0.012895232314293611,,-0.00024871231419374557,,-3.1273108107606507,52.008138376116655,-0.04506702391553231,-0.06702699637632747,0.029142857142857144,0.03198172472872644
VHG,1.0094869223578864,0.9125894611829198,-1.0,0.9359864609764246,-0.08809349450295212,0.008114919152445927,,0.008459447872888083,,-2.1475296086995748,36.38274939103269,-0.10344827586206895,-0.14408892892021888,0.17547937245787332,0.020905923344947737
VHM,0.5161217467070133,0.6283771471609526,-1.0,0.7570500340146388,0.044186181887661165,-0.010599856298067851,,-0.0010867641085351848,,-17.820212548307378,537.9169401363258,-0.03165735567970207,-0.06414609398415728,0.015051173991571343,0.02888086642599278
VIB,0.40525110976842715,0.38884446234777326,-0.7702702702702703,0.9251760961340206,0.041168720683749736,0.013020062273927293,,0.00037189824377149155,,-2.613210779486592,27.647370776239494,-0.03172669491525425,-0.06487501591912115,0.020080321285140562,0.02121559633027523
VIC,0.30593531806473945,0.24186847876927625,-0.7222222222222222,0.9540803073858442,0.07791743252993212,0.0390697193195776,,4.064799803484183e-05,,-0.08888015079540103,5.6091913338481465,-0.02782077743378053,-0.04765786879935858,0.018275271273557967,0.019406392694063926
VIG,0.7976484706065745,0.5292124231045645,-0.8529411764705882,0.9646088025789589,-0.11370927311320747,0.03851580762585527,,0.006828035569119137,,0.17719105352772513,0.7522256819213449,-0.09090909090909094,-0.10287503474888339,0.20265588914549654,0.02308136180034622
VIN,0.8293471001452869,0.6684513106203155,-0.6956521739130435,0.9572855910082392,-0.2221401744134895,-0.0064218845856576666,,0.00863675045474676,,0.6109434533274594,4.139393680862582,-0.08883177570093456,-0.12186657847510075,0.16628175519630484,0.031159838430467397
VIP,0.3797071674662316,0.27500582415834446,-0.6318021201413428,0.963417975138101,0.07875499796937183,0.019591270018076264,,0.0023933048438957334,,0.13738279089129582,2.2761964609668084,-0.03729094787853249,-0.05728582542830119,0.022844089091947458,0.025684931506849314
VIS,0.5857423663028756,0.333881970275506,-0.7291960507757405,0.8840539381528512,0.09727795398154777,-0.012060608437821642,,0.006092547569421316,,10.040804129337657,220.13587878021184,-0.05523582089552241,-0.06702457771501304,0.027958993476234855,0.0186219739292365
VJC,0.26473523184000997,0.2011520539464262,-0.5887768522577816,0.953237645762956,0.05772353018504345,0.022846160148552022,,0.00040306182382572955,,-0.07419076259260025,7.4226249703195055,-0.024061496282362982,-0.03961125463127572,0.010279840091376356,0.023972602739726026
VND,0.5254884863469187,0.4860239575012665,-0.8859154929577465,0.9354770314126551,-0.009238596511518036,-0.026603713781659225,,0.0004794767128554374,,-3.57727573302696,56.01706249612722,-0.05597197756585475,-0.07813116254342206,0.03268348623853211,0.02177650429799427
VNE,0.5449279150670828,0.6082915899682788,-1.0,0.7832366484245615,0.07845208668344114,0.02646559730969949,,0.001942364939034734,,-14.009592416002768,409.5626014195806,-0.043096906738240834,-0.06871467808857924,0.02231121281464531,0.022870211549456832
VNM,0.25683257705923523,0.20142743802565838,-0.712756052141527,0.9297705990875655,-0.03085986286332459,0.0258291983517308,,0.00031835759515679886,,-1.2449167907465635,18.811169289489136,-0.02359473379215149,-0.036885061945309223,0.005139920045688178,0.017123287671232876
VNR,0.3864663283137714,0.3362423150094356,-0.5674418604651162,0.9460495829783553,-0.09595201914060004,-0.005000536161283815,,4.805173287628778e-05,,-0.1535488730710473,5.097292247388186,-0.03703107129241325,-0.06250553100773701,0.03521939953810624,0.02308136180034622
VOS,0.5309888274455629,0.3190807004215971,-0.7557312252964428,0.9455121644677922,0.16139009398538148,0.031547700414724614,,0.005207367065682721,,0.1676013231444042,-0.0070136428687348484,-0.06387559808612442,-0.06799899831631516,0.04511707595659623,0.018835616438356163
VPB,0.43206603188307513,0.44343174627405063,-0.7984869325997249,0.9240306186480456,0.05683480450047873,0.02135367321005658,,-0.001379649686738437,,-4.756587181265587,67.17475818041123,-0.03788982003022401,-0.06628127040044567,0.015419760137064534,0.0228310502283105
VPI,0.4382513585933095,0.6232930946047498,-1.0,0.7241602961675352,-0.0173235367479465,-0.044238425986854284,,-0.0017374970050337713,,-27.492284540284118,985.4244921718265,-0.017178283375466508,-0.0424785045819906,0.004006868918145392,0.028604118993135013
VRC,0.5377261911293703,0.34690329074578896,-0.8566666666666667,0.9587816201342279,0.2425172121592486,0.03113445735774756,,0.00474715396555829,,0.126752684855819,0.0818656775401232,-0.0674302745507549,-0.06902061715639066,0.06510565391205025,0.021118721461187213
VRE,0.3708717841106281,0.26284886806216845,-0.7245901639344262,0.9498676359903042,0.021912659003849134,-0.015711087481005387,,-0.00019268441630963806,,-0.05648248087712182,2.1840292467283415,-0.03796514675052415,-0.05683486257730755,0.014848657909765849,0.02968036529680365
VSC,0.5516454587025277,0.6358880366629938,-1.0,0.7934848333233391,-0.0062080381942711095,0.003565149940117793,,0.0007169981928360249,,-14.665505665849595,400.07796657829795,-0.03448275862068961,-0.06896126909776107,0.016552511415525113,0.01825442099258414
VSH,0.29524212130980315,0.25448866505507955,-0.4871794871794871,0.9723110935312314,-0.006470272891928366,0.04009935612531985,,-0.0012166060621840464,,-0.047906947420125384,4.547274203887898,-0.028794642857142894,-0.04819993747455775,0.011422044545973729,0.02054794520547945
VSI,0.47660012808686275,0.36139698504881523,-0.561128526645768,0.9535369502053594,-0.1034803800818979,-0.00903501026075146,,0.0012459720499982466,,0.00946930350642872,0.7363348457204006,-0.06053558844256518,-0.06738269040738847,0.0336950314106225,0.02511415525114155
VSM,0.5683649366794898,0.5433374530076518,-0.504885993485342,0.9558662317725548,-0.1820995430528336,0.006752496084387473,,0.0018222530080201985,,0.10825772906628936,2.743959334718112,-0.07692307692307687,-0.09120729526622799,0.13279445727482678,0.02827466820542412
VTB,0.5934508123314537,0.6998826978248291,-1.0,0.8701387733798316,-0.10313005490524724,0.0201804931237507,,-0.0015973927060834205,,-10.9682808065162,291.03764977248255,-0.06098399765615185,-0.07814809496143145,0.014874141876430207,0.0274442538593482
VTC,0.6172692625864977,0.4760744055744113,-0.7222222222222222,0.9406732254920804,-0.027275764837943535,0.00896107124779587,,0.0014408841894898647,,0.05545601989098011,1.346617614426691,-0.0776485788113695,-0.09173853105026909,0.13575967648757944,0.026558891454965358
VTL,0.6756225215746987,0.7960835414737708,-0.881578947368421,0.9689183001148877,-0.10252079585137283,0.03420756379347234,,0.008890910481459749,,0.641308354582984,15.303444327551492,-0.09090909090909094,-0.11689912322231756,0.12023121387283237,0.017908723281340265
VTO,0.3420167151832729,0.26440048003694083,-0.6279365079365079,0.9558558676313216,0.032111384588362275,-0.017036814357310335,,0.0008325403672920367,,-0.07662832872331804,3.327046184033538,-0.03313596491228072,-0.05348976879158089,0.014857142857142857,0.023415191319246145
WCS,0.45281117061702725,0.42839028441382576,-0.36468085106382975,0.9530413452498189,-0.28054134205144243,0.007431394268990896,,-0.002409070868160921,,0.06934617839449705,4.226687778543112,-0.049696990067727646,-0.07461167220002136,0.058993637941006365,0.02601156069364162
