symbol,volatility,max_drawdown,autocorr,hurst,days,norm_vol,norm_dd,norm_autocorr,norm_hurst,composite_score,risk_class
IVZ,0.44472243500096975,0.7798834923990122,-0.08204110986109056,1.0216357172632426,1509,0.39070877595691583,0.6970973490623322,0.43836844716952694,0.8265472363284924,0.5357411281682206,High
J,0.29373643577570113,0.6368515499429415,-0.028482400368322187,1.0185955069325319,1509,0.14642558036369133,0.4702822844776508,0.6229646596828516,0.760161194694598,0.4002639688948019,Medium
JKHY,0.2657289087300659,0.48456961805986043,-0.037333512746431596,1.0141759733408853,1509,0.10111165561253851,0.22879890935150177,0.5924582894397559,0.6636562463185914,0.29394161757027626,Low
JNJ,0.20323404771882486,0.4326418937655432,-0.08492535452567498,1.0075890652499266,1509,0.0,0.1464537356979421,0.42842756834540335,0.5198245020646396,0.18160408458492727,Low
JPM,0.30492613609535385,0.5861517280970865,-0.11928008100592541,1.0102769340009512,1509,0.16452961494862672,0.3898842756906886,0.3100200777571222,0.5785168119385563,0.30263282543193737,Low
K,0.2312856966201715,0.4024663772256084,0.018635645847404035,0.9998891191273899,1509,0.045385310362825344,0.09860245426139515,0.7853623902261028,0.3516884561121999,0.23997618407998925,Low
KHC,0.3197850108709144,0.5854085736548518,-0.05326306691683107,1.0295791474034608,1509,0.18857007851292,0.3887058073016179,0.5375552606937287,1.0,0.39955082573439915,Medium
KLAC,0.4293744251614915,0.8730594888996501,-0.12436777403542229,1.0120343690689813,1509,0.36587693122414583,0.8448525938079248,0.29248476235146675,0.6168921692013654,0.5199927200224657,High
KMB,0.22153162586707348,0.43074921349161843,-0.060465404826534196,1.0120978339545452,1509,0.02960400887900919,0.14345238934693214,0.5127315800643093,0.6182779886273375,0.21925143523127893,Low
KMI,0.31722914392133506,0.5747753962829076,-0.09026875876785066,1.014315092367572,1509,0.18443489148128792,0.3718440855704836,0.41001091502468723,0.6666940497904077,0.33399877024763847,Low
KO,0.20696773755051623,0.46766023743929097,-0.02560073170657536,1.0183830543042467,1509,0.006040809665263669,0.20198460345812166,0.6328966600188313,0.7555220784847427,0.2651432447557825,Low
L,0.30798428337864986,0.6000109389931916,-0.12365286873338013,1.011469064994819,1509,0.16947745113735635,0.4118617288421639,0.2949487651684221,0.604548187791905,0.3107940709204666,Low
LIN,0.26220152850497647,0.6971252428519257,-0.10586930614657239,1.021633522431169,1509,0.09540463828723289,0.5658622040058168,0.35624184578235335,0.8264993099689414,0.361818816670003,Medium
LLY,0.29128065432322064,0.8919327461317677,-0.07030052561263375,1.0168029948828776,1509,0.14245232361161692,0.8747811467207874,0.47883371239873035,0.7210198963589057,0.4872840055765197,High
LMT,0.2596205034688872,0.5631294684164797,-0.026672644262615376,1.0072834158088364,1509,0.09122874749631721,0.35337637943565525,0.629202190905135,0.5131503399790022,0.3196598850081506,Low
LNG,0.35855850895640745,0.8400348456343778,-0.10868343330055559,1.0111617970338374,1509,0.25130247797547134,0.7924832666039727,0.3465426349709662,0.5978386837012052,0.4673583665356941,High
LOW,0.3377980690729971,0.7579372143150247,-0.048372525809492466,1.0227650633684882,1509,0.21771375701682122,0.6622957068869013,0.554411069470774,0.8512076411710667,0.48177719288406035,High
LRCX,0.4662700231520001,0.8559630279482298,-0.09814210418759028,1.0117823728378235,1509,0.425571039463925,0.8177416224523001,0.3828745303347367,0.6113895787640404,0.5532647664646114,High
LUMN,0.5709432912601095,0.48910664258284786,-0.023765160925609655,1.00390483528895,1509,0.594923963296852,0.23599356456300974,0.639223164469282,0.4393756459089997,0.4805498521724001,High
MA,0.31048703551602447,0.6554455592452875,-0.08412472494765039,1.0014282469748326,1509,0.17352670267745096,0.49976801576522706,0.4311870296753937,0.3852968562705959,0.34410817736268684,Low
MAA,0.27497718636891016,0.6706783542689658,-0.07940780846287791,1.0158014191651268,1509,0.1160746245430521,0.5239236507078341,0.4474444213503785,0.6991494860697073,0.36301077790661745,Medium
MAR,0.3769848369821595,0.7423356717060989,0.06243400417594512,1.0041157318209386,1509,0.2811147937946615,0.6375553248876078,0.9363184371196855,0.4439807831955939,0.5353742807276435,High
MCO,0.30898233653103757,0.6895506621081359,-0.11522399746893058,1.0137641365222694,1509,0.17109222081592373,0.5538506981064809,0.3239998331630659,0.654663376348107,0.3648584020257376,Medium
MDLZ,0.2140067872326832,0.5711448958982268,-0.14727156249077072,1.0010802586801728,1509,0.01742942555761355,0.3660869647128192,0.21354423818453172,0.3776981828551319,0.19727652555931074,Low
MDT,0.2569486074474697,0.4782829757678515,-0.07396071669615402,1.0179488044789686,1509,0.08690583476431701,0.21882977131843107,0.4662184455730032,0.7460397980355209,0.26825893421940883,Low
MET,0.3418754076460189,0.7232106923087218,-0.04086518260880495,1.0088361312564085,1509,0.224310562689162,0.6072275997465676,0.580285985689054,0.5470554390133875,0.44265524603878464,Medium
META,0.4463068325147954,0.7518698543175658,-0.03892171054778949,1.0153257071473243,1509,0.3932722036240721,0.6526742990667228,0.5869843842312624,0.6887618370637921,0.5393842317222775,High
MLM,0.3384177289612015,0.719439848921652,-0.06399378425229918,1.0236893150995383,1509,0.21871631684652876,0.6012479278516716,0.5005706171793821,0.8713896046615169,0.45511398899614114,High
MMC,0.2295941669721452,0.6544851866492404,-0.1051690853212968,1.0112256047429002,1509,0.0426485515243847,0.49824509040563697,0.35865523687211215,0.599231989022098,0.2981871940080772,Low
MMM,0.2743507309713917,0.45207630365746376,-0.03609194312892109,1.0032974239018109,1509,0.11506107012616794,0.17727214492254567,0.5967375010028165,0.42611220909076913,0.2611647926368711,Low
MO,0.25739745673935893,0.535624182918248,0.0023602784397118467,1.0116452252536998,1509,0.08763203679579717,0.3097594572322978,0.7292674766410686,0.6083948237177699,0.33467362958799896,Low
MOS,0.5099521246097659,0.9120110627770361,-0.03304505219698048,1.0150807197223235,1509,0.4962451641449149,0.9066206408117451,0.6072389587732538,0.6834122909381198,0.6602732787499522,High
MPC,0.4646315045695299,0.9065999348783401,-0.027707477222081164,1.0211429504144094,1509,0.4229200482632937,0.8980398629607022,0.6256355208581815,0.8157871779825293,0.6452858001634174,High
MRK,0.2262218533908283,0.632096414060604,-0.11066141471720527,1.003203847312599,1509,0.03719241954914484,0.4627417558814419,0.3397252959911207,0.424068870416263,0.264051440823941,Low
MRVL,0.4791497552280936,0.845721368890817,-0.06725503815304394,1.0015958577217776,1509,0.446409409419264,0.801500756805979,0.48933033294133343,0.38895680502893737,0.5557757379006597,High
MS,0.3403453534883129,0.7575792049187473,-0.1003719900585321,0.9992119582856028,1509,0.22183505819872595,0.6617279880756748,0.375188973867615,0.3369019699991791,0.3959804114756338,Medium
MSFT,0.3018678430137626,0.7926533462694665,-0.18500129419779585,1.0127124201955553,1509,0.1595815428699891,0.7173473378454573,0.08350440641447876,0.6316980955755875,0.3589075093420873,Medium
MTG,0.4495745137144625,0.7675153158540821,-0.056390683450409845,1.018526946745729,1509,0.398559048826478,0.677484326169249,0.526775572912591,0.758664114255936,0.5438904433894778,High
MU,0.46479318630203487,0.7026640309710123,-0.07684817376130156,1.00658613783131,1509,0.4231816362945551,0.5746454209808455,0.4562664948432522,0.49792457603139734,0.48271203738386587,High
NEE,0.27485569613749317,0.6446191253745532,-0.04324408573141689,1.0285210229008888,1509,0.11587806312599233,0.4825998346201898,0.5720868242355919,0.976894790280787,0.40323801951165095,Medium
NEM,0.33465281796562923,0.6892889534337673,0.014062711545557747,1.002999541040362,1509,0.21262499385074377,0.5534356896205441,0.7696012495976664,0.4196076380607963,0.44696171815207364,High
NFLX,0.4929840204124956,0.7093061816197206,-0.0215045223333523,1.0099029816799214,1509,0.4687921371242857,0.5851783117638303,0.6470147137045844,0.5703511879676747,0.5495084099165477,High
NKE,0.32401361166456155,0.6607335537861243,-0.035541556822064356,1.015798078811899,1509,0.19541161428484938,0.5081535330329641,0.5986344703029948,0.6990765461068986,0.4202452542951178,Medium
NOC,0.2795946748262649,0.6124645810952183,-0.06372220570752758,1.0123118175681503,1509,0.12354534925769613,0.43161028003416935,0.5015066436676882,0.622950535437095,0.3414976059905764,Low
NOV,0.5413356970647343,0.6815847392586343,-0.03045046986523598,1.0103450132944762,1509,0.5470212586687052,0.5412186155481306,0.6161814832670283,0.5800033915902025,0.5624107239443471,High
NOW,0.4198961130646203,0.8161428102410397,-0.07168634873274013,1.0056867478470946,1509,0.35054178505341327,0.7545961103663804,0.4740573146548755,0.47828549371722445,0.5092355594339769,High
NSC,0.30193149110023737,0.61261274224963,-0.11623604675088742,1.0295359475837926,1509,0.15968452035159153,0.43184522882413745,0.3205116896641773,0.9990566886119366,0.357435383581907,Medium
NTRS,0.3384092953688979,0.5566600754102339,-0.11406522352519217,0.988758438582634,1509,0.21870267197290594,0.34311744169532493,0.3279936799752659,0.10863888332656126,0.26687892562546917,Low
NUE,0.38624110539153,0.8532213273189906,-0.03956504699469964,1.0157079456177105,1509,0.2960906911487998,0.8133939292404587,0.5847670516518164,0.6971083974161486,0.5491187053036357,High
NVDA,0.5153647521737535,0.9374595682519711,-0.07194982892726677,1.0152450562733435,1509,0.5050023599423487,0.9469759930062647,0.47314920005610134,0.6870007443447081,0.6494236563245099,High
NWS,0.3367046995697165,0.6960634468657362,-0.037060459218808094,1.0112561483408742,1509,0.21594477315344285,0.5641784449723597,0.5933993996250098,0.5998989391163939,0.43430121658972637,Medium
NWSA,0.3335649934386685,0.7071111975382174,-0.022591724440736975,1.014507600337332,1509,0.2108649813127986,0.581697582580827,0.6432675474050151,0.6708976543786324,0.4545985422182338,High
NYT,0.34111165620936135,0.6809056572321286,-0.03263802189156203,1.0228355844078183,1509,0.2230748743303542,0.5401417509607152,0.6086418352329365,0.8527475387912231,0.4582755959460658,High
O,0.316542199160272,0.504807846000762,-0.09486104428314271,1.0005164741224037,1509,0.18332347014229247,0.260891985196465,0.3941830782278134,0.365387381610057,0.2669723374224249,Low
OKE,0.5088334749432375,0.8380145855660588,0.040384101553145604,1.0227063733241646,1509,0.4944352790119156,0.7892796086657163,0.8603209280496432,0.8499260851923234,0.6916147883336421,High
OMC,0.3042682635307227,0.5785287781329498,-0.04271371144856577,1.007043023965362,1509,0.16346523008376632,0.3777960675691182,0.5739148198082261,0.5079011429849225,0.3442979905643795,Medium
ORCL,0.2988793284991395,0.7032755907515988,-0.12633205337515693,1.0051406171069246,1509,0.1547463668970192,0.5756152111462398,0.28571464914546896,0.46636018128464807,0.3383620580602382,Low
ORLY,0.28358424717073505,0.7776126684318336,-0.10530415345462044,1.0010747168073904,1509,0.13000015623555014,0.6934963556343485,0.35818970911614273,0.3775771705049174,0.3694446280582449,Medium
OTIS,0.2714640797628927,0.5810045087834779,-0.008866032158863628,1.0226635849292598,953,0.11039070078468297,0.38172199486725494,0.6905747143131219,0.848991757676591,0.38168699740433315,Medium
OXY,0.6939897322079586,0.884067609991057,0.004119081973004093,1.018605155090937,1509,0.7940032021358603,0.8623088882092282,0.7353293940000863,0.7603718719096252,0.7993970133080924,High
PANW,0.38028899731440136,0.8591941160558678,-0.0023861917459104746,1.016431859212216,1509,0.2864606592977811,0.8228653692547866,0.7129082247589521,0.7129157767736626,0.5753170971247051,High
PAYX,0.2835088602075903,0.6629466780891808,-0.12485559687083637,1.024716931952951,1509,0.1298781861962249,0.5116630283464733,0.2908034252048518,0.8938286492648542,0.3529937329498877,Medium
PCAR,0.2656612073013016,0.704515037314307,-0.017734387337666746,1.0107413963696543,1509,0.10100212014931925,0.5775806822664845,0.6600089147870705,0.5886588135739806,0.40454271705448525,Medium
PEG,0.24101872155290027,0.5394964373533659,-0.09957414797136768,0.9980486041335702,1509,0.061132561403023776,0.3158999432293984,0.37793882779182436,0.31149896534793675,0.22596066962318756,Low
PEP,0.21326516744919458,0.5759543266874101,-0.19752967234027646,1.015182421693357,1509,0.016229544432506956,0.3737135922781912,0.04032391950694955,0.685633055473742,0.19523398490522426,Low
PFE,0.2572540729987826,0.5878049006230133,-0.05092228380009254,1.0014418804816387,1509,0.08740005344287824,0.3925058190103067,0.5456230371909091,0.3855945575649134,0.30039583027491645,Low
PFG,0.37050145205817636,0.7704807319675695,-0.008675050079627558,1.0131035644226813,1509,0.2706251987618892,0.6821867795915515,0.6912329558730621,0.6402391220580469,0.5151766167626383,High
PG,0.20836224842287107,0.6094558548646819,-0.09559928412454731,1.019443802074802,1509,0.008297016028345611,0.42683914693915226,0.39163865025446715,0.7786845698912771,0.2875667375331051,Low
PGR,0.271854401203213,0.7335684768537699,-0.1254521368705559,1.0077495644364736,1509,0.11102220946256862,0.6236526131400677,0.28874738192815946,0.5233291627694202,0.34158706038962167,Low
PH,0.3553290567403977,0.8012536517777433,-0.05514907913526063,1.0140541402565817,1509,0.24607748419200504,0.7309854022932426,0.5310549040650284,0.6609958987349845,0.4900371850512789,High
PLD,0.2975437656298295,0.700738437430658,-0.0648999638405733,0.997228384993941,1509,0.15258553365880656,0.5715918819201322,0.49744736567768433,0.29358865782667554,0.3613601169577667,Medium
PM,0.26771503674987035,0.5135727571898698,-0.08428312957227659,1.0100456956826984,1509,0.10432505090762943,0.274791075590536,0.4306410700354487,0.5734674913478681,0.2676423061820891,Low
PNC,0.33920864579968824,0.6645387605113358,-0.10788332245433709,0.999279455691803,1509,0.2199959566392606,0.5141876971106978,0.3493003084325105,0.33837584355750483,0.34595233783116613,Medium
PODD,0.43646592644668614,0.7925991109675217,0.047757592473878833,1.0082241747878131,1509,0.37735040958895893,0.717261333395667,0.8857345070895289,0.5336927557832426,0.5966347408505137,High
POOL,0.34462943612477664,0.7904744481749825,-0.056764020411454154,1.012755579284631,1509,0.2287663591272273,0.713892117259499,0.5254888244144907,0.6326405175703155,0.47403599546867026,High
PPG,0.2990101726717691,0.6107808131080636,-0.02794167475246951,1.021717319468548,1509,0.15495806223816816,0.4289402194994787,0.6248283323075406,0.8283291023211505,0.3984638674387341,Medium
PRU,0.37209033475838205,0.7090237542531156,-0.06604010135450121,1.006891204854421,1509,0.2731958830996465,0.5847304482985302,0.49351775145044324,0.5045860204363456,0.4338596400631408,Medium
PSA,0.2500244258024829,0.6401417062293195,-0.04426413574972264,1.0049080799402046,1509,0.07570306611169714,0.47549969953735144,0.5685711052846186,0.46128249903504764,0.33277360726631283,Low
PSX,0.4012291195411703,0.737986103724053,-0.04905968326948935,1.0223580433301938,1509,0.3203400918273884,0.6306579317191818,0.5520427027622217,0.842319950429708,0.5119739518421251,High
QCOM,0.39662000475705783,0.7645627346961947,-0.0931840182291363,1.0194234697289721,1509,0.31288291504214816,0.6728022259717815,0.3999631401596183,0.7782405927285322,0.48481052111317063,High
REGN,0.3167318241503657,0.6898492200178503,-0.040673301396935195,1.0218625600415028,1509,0.18363026811549607,0.5543241408243196,0.5809473262123616,0.831500575895102,0.43908887232547683,Medium
RH,0.5860591430752785,0.898025787294982,0.0020251375645717355,1.0249313276628607,1509,0.61938019503006,0.8844432788377167,0.72811237531777,0.8985101946107197,0.748558556187965,High
RMD,0.3466052497618963,0.7239104329080372,-0.03153287912762533,1.015672608193084,1509,0.231963066581222,0.608337223978057,0.6124508360554222,0.6963367693091094,0.46741023796790127,High
RNR,0.2992832432394611,0.5106488200135716,-0.07874075514625187,1.003469606898912,1509,0.15539986844033615,0.2701543980198086,0.4497434968314681,0.4298719975168315,0.2761421659000538,Low
ROK,0.33276485112898346,0.6712116390598353,-0.05996281157347535,1.0189268413283987,1509,0.2095704154501216,0.5247693151252087,0.5144638251431781,0.7673962135275272,0.42089134709899967,Medium
ROST,0.3711885872159729,0.5815292371495969,-0.029041194681294798,1.014871712567574,1509,0.2717369281474765,0.38255409080475683,0.6210387112287976,0.6788484100984202,0.41555358175601925,Medium
RSG,0.21434402279988865,0.6639765773918518,-0.13767203014094373,1.0258921362913873,1509,0.017975045565080124,0.5132962067319432,0.24663012338339865,0.9194904146209132,0.30245394638438605,Low
RTX,0.31876797069339013,0.5823397076325363,-0.04477157648326054,0.9999461120891919,1509,0.18692458935573233,0.38383930662281324,0.5668221528103488,0.352932954592062,0.3385793537504128,Low
SATS,0.4247675532867091,0.4158116787292754,-0.008898486752093947,0.9981014145829743,1509,0.35842338328569534,0.11976496782640475,0.690462855848911,0.3126521344748979,0.3486566282794715,Medium
SBUX,0.29770385647133063,0.6371985334188947,-0.11393189123610711,1.01912760268995,1509,0.1528445477564565,0.47083251876907356,0.32845322494570917,0.7717800392029397,0.34525622364274045,Medium
SCHW,0.37691003983520643,0.7097109434585571,-0.028622426365743907,1.0073281329531139,1509,0.2809937780304667,0.5858201689674778,0.6224820440817245,0.5141267836716521,0.4640526490859401,High
SJM,0.24481329601068558,0.4920369780137841,0.017631478326400593,1.0034577072306474,1509,0.06727187749339336,0.24064038826273482,0.7819014121170025,0.4296121563259576,0.29844236553217407,Low
SLB,0.4789923920436717,0.8183226177470843,-0.010094136586558613,1.0169977248604665,1509,0.44615480845125005,0.758052773065466,0.6863419120654511,0.7252720207165512,0.6156733397848851,High
SNOW,0.6509444734940248,0.5316131313741861,0.003798296510945785,1.0187994848195923,828,0.7243594377621301,0.3033988716218612,0.734223770248392,0.7646152564303922,0.6040697162841281,High
SO,0.24981607358787283,0.5613253677703128,-0.058516668780459656,1.0225526710108819,1509,0.07536596899636833,0.3505154995681859,0.5194481215325485,0.8465698410319312,0.3238476458787059,Low
SPG,0.4571680337352857,0.7634487569195707,0.028470447581986226,1.014279618726204,1509,0.41084475310373514,0.671035718875449,0.8192591582441685,0.6659194472542057,0.596092393278383,High
SPGI,0.29024474117681986,0.6765443652211621,-0.1396881039264879,1.0263389220519294,1509,0.14077629950965856,0.5332257662362273,0.23968149470127734,0.9292464297890635,0.3571391915938934,Medium
STT,0.3806883547656232,0.6077043181491912,-0.11322427243452768,1.0066883855579425,1509,0.28710678751409924,0.42406162111922246,0.33089211400617874,0.5001572576878718,0.3582553499114294,Medium
STZ,0.28488051417271704,0.6305931222596315,0.028466874970284807,1.0048412424260016,1509,0.1320974119229054,0.4603578881867699,0.819246844829691,0.45982303488029325,0.4007780036791607,Medium
SYK,0.2998102754012052,0.6016393296036862,-0.030699191190477055,0.9894439593321022,1509,0.15625256406318772,0.41444397386482273,0.6153242367977682,0.12360791640804919,0.3222598567850805,Low
T,0.26019974660380646,0.3649998324651468,-0.047718236935397215,1.0041207710042546,1509,0.09216591627189617,0.03918931462498883,0.5566661508420662,0.4440908188171543,0.2043654729463838,Low
TAP,0.3193879372248867,0.5640863888738699,0.03365639257872814,1.002010557126291,1509,0.18792764530960834,0.35489383051419326,0.8371331102823565,0.39801218243341346,0.388867047577914,Medium
TDG,0.38878113174896556,0.7765456762573334,-0.018098853677558414,1.0229571748261463,1509,0.3002002493771732,0.6918043566667407,0.658752739898434,0.8554025875198816,0.5449122134825664,High
TECH,0.3312208447877827,0.7613263314024227,-0.0006953490865826402,1.0243710151194434,1509,0.2070723374496443,0.6676700505325475,0.7187359071998448,0.8862752082811406,0.515504652407705,High
TFC,0.39319569906533386,0.6433464612393596,-0.06286248213547616,1.0042784221727716,1509,0.3073426640165259,0.4805816882323141,0.504469779200865,0.44753329019194216,0.4127588569356718,Medium
TGT,0.34748979265567626,0.7849688013831313,-0.011595287203772234,1.027329688832155,1509,0.23339418579651736,0.7051614546450435,0.6811680249241433,0.950880816086987,0.5362277973056474,High
TJX,0.3080603380183955,0.6357910314274926,-0.03126349660993812,1.0012421962977562,1509,0.1696005014236881,0.46860055121272876,0.613379293685438,0.38123425314421416,0.3692196499848029,Medium
TMO,0.2751733205184968,0.7136620985616338,-0.06605060172352437,1.0064546216652082,1509,0.11639195381246667,0.5920857728913262,0.49348156072870963,0.4950527886454505,0.3723841044026715,Medium
TMUS,0.27342027605743313,0.6550833286204625,-0.14567272603355363,0.9966924183691014,1509,0.11355566895716224,0.4991936030770301,0.2190548107361416,0.2818852890460495,0.2671798395578072,Low
TRGP,0.7160309593705957,0.951494651419376,0.08091056054681882,1.0017721510698832,1509,0.8296641338362352,0.9692323382701488,1.0,0.3928063470915014,0.8619159897246889,High
TROW,0.33519188634805275,0.6514428086232845,-0.06317259802311902,1.0172291226836219,1509,0.2134971631099955,0.49342059346740846,0.5034009293566242,0.7303248242567574,0.4071377115812213,Medium
TRV,0.28228575639091735,0.6067713380128635,-0.19570656688881372,1.0165685621695344,1509,0.12789930265462343,0.42258213376665166,0.046607460774833506,0.7159008229477212,0.25884593564158365,Low
TSLA,0.6394484506820246,0.9708970594124698,-0.02437117085018687,1.0249843880769889,1509,0.705759798037005,1.0,0.6371344820144229,0.8996688219681251,0.7996976978144991,High
TSN,0.30634295946714435,0.5731980653739527,-0.031663344150123264,1.0159715352668603,1509,0.16682192114011515,0.36934280924127544,0.612001173446919,0.7028641417625059,0.3702182600940631,Medium
TXN,0.3123969054249904,0.5948316899276795,-0.209229246568142,1.0077278808881502,1509,0.17661671848635685,0.4036486563555404,0.0,0.5228556807450939,0.24402685237571425,Low
UDR,0.29101963105715495,0.535533139565922,-0.02059963867325605,1.0144121301903928,1509,0.14203000897392937,0.3096150838602857,0.6501334986417292,0.6688129679720796,0.34660452527321123,Medium
ULTA,0.4351091163672566,0.7669332354433148,-0.0024679555378795542,1.0021453036415071,1509,0.3751552000747202,0.6765612833601073,0.7126264165066407,0.400954507732029,0.5356511991124513,High
UNH,0.28750384633948756,0.6648739373663801,-0.1160922868973423,0.997695967367763,1509,0.13634175224644152,0.514719208874565,0.321007174427108,0.3037987879029616,0.30353377723666386,Low
UNP,0.280790477095682,0.6036768903716909,-0.12479277939529797,0.9995813842723338,1509,0.12548006109303003,0.4176750666490947,0.2910199328125566,0.3449687569211319,0.26819540668656494,Low
UPS,0.28824759632272673,0.6455281547966376,-0.024560835273624345,1.0170293329730258,1509,0.13754507986330883,0.4840413417656498,0.6364807819057634,0.7259622155544329,0.4001228124116144,Medium
USB,0.3479785156625145,0.5756952353529643,-0.07787538415554633,1.0135823774193597,1509,0.23418490028980124,0.3733027342785964,0.4527260968383766,0.6506944840477257,0.36127944817194735,Medium
V,0.2758660066440832,0.5833743789889678,-0.13359607816562516,1.005115103218659,1509,0.11751266421720338,0.3854800523646605,0.26067835763242597,0.4658030599461877,0.26136505891738343,Low
VICI,0.35321992663226903,0.7239433779585296,-0.05458637789346583,1.0044340896363053,1509,0.2426650814170507,0.6083894670898182,0.5329943181957197,0.4509324453789367,0.43127498087080335,Medium
VLO,0.45554138963993285,0.812153823837278,-0.032140159659342686,1.0279823366977874,1509,0.4082129738676168,0.748270514885675,0.6103577743078601,0.9651320367813171,0.6063511025524531,High
VMC,0.33202088736645813,0.6750170012216687,-0.07182631820537773,1.022902426638371,1509,0.20836674195557395,0.5308037256889152,0.473574893872876,0.8542071059322045,0.42272350385669977,Medium
VRSK,0.253465739928951,0.6400247132961809,-0.10813210773740276,1.019362037863477,1509,0.08127083541591909,0.47531417622535466,0.3484428415252995,0.7768991663347008,0.322481071972504,Low
VRTX,0.3284952560872265,0.6451738486911283,-0.12363087358294038,0.9954733146592141,1509,0.2026625542839134,0.4834794955037315,0.2950245739678367,0.2552649368871601,0.31064027884696815,Low
W,0.8213117622280436,0.9319188341255195,0.01655812824501691,1.014970138061777,1509,1.0,0.9381896901206442,0.7782019884079407,0.6809976294764356,0.905197067665425,High
WBD,0.5113604757161616,0.7623915956000105,0.02772171850224437,1.0073204940089493,1509,0.49852376289283123,0.6693593093346493,0.8166785779122694,0.5139599796646317,0.6149490115064443,High
WEC,0.25162675125852507,0.5203295872323412,0.041228661152936635,1.0127200683528663,1509,0.07829549974654268,0.2855058209554852,0.8632317992196115,0.631865100760901,0.35280281610527503,Medium
WELL,0.38692767001363054,0.6867509452797689,-0.019537406035389775,1.0175600361986816,1509,0.29720149745354696,0.5494110048299954,0.6537946048112986,0.7375506527351573,0.4882178866661928,High
WFC,0.36248037877589384,0.6500563949993159,-0.08013483117593273,1.0128336398146693,1509,0.25764774771651117,0.4912220671084582,0.44493865449169046,0.6343450475315294,0.40284795487063296,Medium
WM,0.21499621290408155,0.6035725433655541,-0.11618438272988989,1.0236419189890333,1509,0.019030236666268376,0.41750959680697597,0.3206897556162825,0.8703546630545222,0.2840383911373089,Low
WMB,0.34670975119119013,0.7995115663570656,-0.05699108630697436,1.0260149686304416,1509,0.23213214148368283,0.7282228640069125,0.5247062158583672,0.9221725819341665,0.5084782171606369,High
WMT,0.225135691115953,0.5567237564041516,-0.06358213837000923,1.006143874091999,1509,0.03543509640129804,0.3432184247939269,0.5019894017521824,0.4882673037320198,0.26636417672233575,Low
WRB,0.2757812137402252,0.6421779116680859,-0.12385949125744494,1.0174708821738847,1509,0.11737547612278176,0.47872864308779867,0.2942366170281191,0.7356038851900927,0.3229764953000854,Low
XEL,0.23736633462191103,0.5176109661908976,-0.10296374372477252,1.0225518529101982,1509,0.05522329328794638,0.28119472654882366,0.366256198692737,0.8465519769830211,0.26435417271667516,Low
XOM,0.32629328579955985,0.7826801321738366,-0.021862007408028874,1.016969823926604,1509,0.1990999435701213,0.7015321628546549,0.6457826005442728,0.7246627758434897,0.49172242397764854,High
XYL,0.30616960487476375,0.5967236907150542,-0.07722747062436024,1.0184885987202492,1509,0.16654144736099136,0.4066489252004835,0.45495920486181085,0.7578267466598984,0.3553857721428936,Medium
YUM,0.2456890483792596,0.6255859261756942,-0.007463161800333824,1.0092068750873293,1509,0.06868877434635529,0.45241765131614775,0.6954098673122205,0.555151002384908,0.35779787883432135,Medium
ZTS,0.27753454644048714,0.7167805392208613,-0.048014022239958896,1.0091112720220559,1509,0.12021222732591191,0.5970308872999026,0.5556466929899954,0.5530634135732195,0.3936298370756566,Medium
